Failed_Transaction_Rate,Account_Balance,Risk_Score,Transaction_hour,Card_Age
0.0,5878.88,0.0023,11.0,211.0
0.0,97196.12,0.6052,21.0,133.0
0.01020408163265306,86064.11,0.6665,4.0,123.0
0.07142857142857142,54392.21,0.525,23.0,199.0
0.10714285714285714,37390.26,0.2337,14.0,74.0
0.047619047619047616,20362.07,0.6139,13.0,106.0
0.031746031746031744,24158.88,0.2159,20.0,73.0
0.21428571428571427,37442.59,0.5258,18.0,166.0
0.07142857142857142,1467.99,0.923,14.0,35.0
0.014285714285714285,20754.65,0.4182,4.0,190.0
0.05714285714285714,41756.04,0.4227,11.0,129.0
0.05714285714285714,99290.63,0.9144,9.0,168.0
0.0,4208.59,0.7531,13.0,220.0
0.0,44527.01,0.2901,10.0,150.0
0.10714285714285714,81652.89,0.08,9.0,127.0
0.014285714285714285,78917.21,0.8574,14.0,198.0
0.03896103896103896,83179.17,0.1982,5.0,223.0
0.021978021978021976,21730.34,0.5051,0.0,194.0
0.08571428571428572,6091.71,0.3499,10.0,120.0
0.10714285714285714,3370.98,0.0008,14.0,135.0
0.0,14776.12,0.6897,16.0,62.0
0.021978021978021976,22089.53,0.5751,22.0,73.0
0.047619047619047616,63104.46,0.0404,9.0,161.0
0.06349206349206349,90348.12,0.7929,11.0,92.0
0.051948051948051945,90423.99,0.5727,23.0,22.0
0.023809523809523808,74814.22,0.8488,5.0,109.0
0.04395604395604395,82651.03,0.3094,13.0,112.0
0.023809523809523808,93848.61,0.188,15.0,77.0
0.05714285714285714,49190.18,0.2481,10.0,181.0
0.021978021978021976,24110.28,0.4896,6.0,237.0
0.023809523809523808,51490.69,0.4332,1.0,68.0
0.0,31446.29,0.7351,15.0,29.0
0.06349206349206349,43774.83,0.1953,5.0,51.0
0.0,85754.66,0.2684,4.0,65.0
0.02040816326530612,46427.12,0.2693,19.0,54.0
0.0,46422.76,0.8808,3.0,187.0
0.05357142857142857,38197.57,0.1643,0.0,75.0
0.0,17474.89,0.6266,19.0,168.0
0.10714285714285714,54036.77,0.4355,1.0,128.0
0.047619047619047616,57778.15,0.399,16.0,23.0
0.051948051948051945,63702.22,0.1632,17.0,47.0
0.014285714285714285,67525.49,0.3917,16.0,221.0
0.017857142857142856,43849.82,0.6125,6.0,163.0
0.2857142857142857,41157.8,0.9734,9.0,209.0
0.021978021978021976,20500.38,0.4645,6.0,194.0
0.02040816326530612,66808.47,0.6917,10.0,160.0
0.0,33419.04,0.3841,9.0,173.0
0.0,81165.88,0.2245,15.0,164.0
0.05714285714285714,76089.29,0.3125,17.0,120.0
0.0,32426.94,0.868,5.0,222.0
0.010989010989010988,79563.27,0.8957,6.0,55.0
0.07142857142857142,97389.69,0.3494,1.0,74.0
0.0,40872.41,0.7998,1.0,167.0
0.07142857142857142,55578.7,0.4195,21.0,232.0
0.09523809523809523,17439.9,0.302,15.0,55.0
0.0,61012.02,0.3828,7.0,174.0
0.14285714285714285,32172.7,0.5473,9.0,79.0
0.08571428571428572,39015.22,0.5535,9.0,215.0
0.03896103896103896,5000.01,0.7689,2.0,235.0
0.08571428571428572,1587.02,0.0513,11.0,179.0
0.09523809523809523,86845.38,0.6596,15.0,22.0
0.42857142857142855,64749.2,0.272,1.0,212.0
0.03571428571428571,65183.52,0.8145,5.0,219.0
0.03571428571428571,68698.27,0.3109,13.0,113.0
0.0,59304.85,0.8076,12.0,162.0
0.02040816326530612,51192.61,0.094,3.0,36.0
0.03571428571428571,7283.38,0.9848,19.0,88.0
0.0,89167.07,0.9904,17.0,237.0
0.021978021978021976,82306.8,0.0072,4.0,199.0
0.014285714285714285,51551.19,0.821,19.0,128.0
0.0,1583.75,0.4999,23.0,232.0
0.03296703296703297,85860.81,0.9693,20.0,25.0
0.03571428571428571,67333.48,0.1776,15.0,212.0
0.0,85102.22,0.009,11.0,154.0
0.03571428571428571,3947.23,0.2526,8.0,57.0
0.04285714285714286,5613.14,0.7679,14.0,197.0
0.0,19704.95,0.4211,10.0,186.0
0.42857142857142855,26694.58,0.4249,3.0,83.0
0.017857142857142856,78878.46,0.0403,21.0,172.0
0.0,70692.49,0.715,1.0,205.0
0.031746031746031744,78855.1,0.1076,12.0,163.0
0.0,21168.62,0.4067,10.0,84.0
0.08571428571428572,87863.01,0.5841,23.0,138.0
0.0,43377.21,0.0537,16.0,136.0
0.0,32978.31,0.6215,7.0,30.0
0.08163265306122448,14343.13,0.7742,6.0,238.0
0.14285714285714285,56071.02,0.3598,17.0,2.0
0.0,20480.22,0.3744,16.0,166.0
0.06349206349206349,38155.13,0.4784,22.0,232.0
0.09523809523809523,79425.39,0.4093,11.0,47.0
0.025974025974025972,48681.0,0.8274,7.0,131.0
0.11428571428571428,88289.74,0.1613,4.0,203.0
0.21428571428571427,20706.59,0.7983,12.0,167.0
0.051948051948051945,12787.02,0.4273,2.0,224.0
0.05357142857142857,87533.6,0.5254,19.0,20.0
0.03571428571428571,92538.85,0.792,20.0,72.0
0.03896103896103896,35089.5,0.5785,16.0,201.0
0.0,97253.95,0.5982,4.0,190.0
0.02857142857142857,63577.03,0.8605,21.0,27.0
0.42857142857142855,17402.65,0.3423,13.0,63.0
0.19047619047619047,99253.49,0.2491,4.0,118.0
0.061224489795918366,22241.76,0.7387,12.0,51.0
0.09523809523809523,89952.21,0.024,9.0,43.0
0.42857142857142855,75469.16,0.5505,9.0,31.0
0.01020408163265306,40575.58,0.9746,13.0,213.0
0.03571428571428571,42224.11,0.0918,11.0,158.0
0.10714285714285714,21056.83,0.3823,13.0,26.0
0.0,50902.43,0.4925,4.0,75.0
0.0,94073.51,0.6736,8.0,121.0
0.14285714285714285,37303.78,0.1716,8.0,108.0
0.0,44044.61,0.188,1.0,194.0
0.02040816326530612,66041.58,0.5395,18.0,66.0
0.14285714285714285,26964.48,0.2475,0.0,222.0
0.42857142857142855,17788.48,0.9006,0.0,29.0
0.03571428571428571,18842.56,0.4545,14.0,68.0
0.03571428571428571,54064.46,0.8751,1.0,69.0
0.0,30968.19,0.2889,5.0,75.0
0.02857142857142857,2326.52,0.4358,13.0,96.0
0.03571428571428571,43019.69,0.2797,16.0,182.0
0.015873015873015872,10712.37,0.7602,6.0,213.0
0.07142857142857142,19902.13,0.7994,19.0,225.0
0.04285714285714286,99953.84,0.375,19.0,97.0
0.10714285714285714,22358.83,0.234,23.0,194.0
0.0,4412.65,0.8416,14.0,74.0
0.21428571428571427,92073.21,0.9838,19.0,184.0
0.023809523809523808,54585.62,0.578,2.0,48.0
0.05714285714285714,26353.52,0.5542,12.0,65.0
0.07142857142857142,58993.98,0.0216,4.0,232.0
0.04081632653061224,91196.98,0.4835,16.0,31.0
0.012987012987012986,58424.42,0.7529,23.0,169.0
0.0,55162.4,0.6586,16.0,83.0
0.061224489795918366,66610.26,0.2571,6.0,11.0
0.017857142857142856,17166.68,0.1084,0.0,116.0
0.0,42631.8,0.1534,9.0,156.0
0.0,31123.58,0.4638,0.0,117.0
0.0,50109.18,0.0656,7.0,129.0
0.0,92530.06,0.1981,3.0,181.0
0.02857142857142857,67576.78,0.1152,23.0,130.0
0.05714285714285714,97589.71,0.5979,21.0,53.0
0.03571428571428571,65658.3,0.2307,19.0,205.0
0.047619047619047616,9812.84,0.8933,10.0,115.0
0.09523809523809523,68336.21,0.4786,3.0,227.0
0.11428571428571428,90251.44,0.3784,8.0,39.0
0.11428571428571428,95574.63,0.1301,18.0,38.0
0.2857142857142857,41405.2,0.5022,9.0,139.0
0.04081632653061224,98074.62,0.3457,4.0,145.0
0.21428571428571427,22752.41,0.9818,19.0,80.0
0.0,70407.1,0.3855,17.0,175.0
0.08163265306122448,61175.31,0.5486,2.0,238.0
0.0,11363.92,0.7088,0.0,129.0
0.0,26013.62,0.7433,15.0,51.0
0.07142857142857142,76405.18,0.7008,16.0,63.0
0.012987012987012986,88472.43,0.6198,16.0,126.0
0.017857142857142856,60271.25,0.1838,14.0,23.0
0.031746031746031744,82394.16,0.3544,11.0,192.0
0.04081632653061224,31286.9,0.0937,23.0,89.0
0.03571428571428571,7841.5,0.7818,23.0,193.0
0.047619047619047616,60548.18,0.3591,0.0,135.0
0.08163265306122448,59542.37,0.731,13.0,66.0
0.011904761904761904,63214.82,0.6299,22.0,185.0
0.051948051948051945,17809.19,0.8458,10.0,67.0
0.014285714285714285,61036.32,0.8486,21.0,20.0
0.08163265306122448,26567.03,0.2376,20.0,162.0
0.0,42562.1,0.9141,22.0,46.0
0.0,58497.18,0.123,15.0,144.0
0.025974025974025972,94296.99,0.606,10.0,29.0
0.03571428571428571,79859.7,0.6049,16.0,21.0
0.09523809523809523,2813.46,0.8881,0.0,102.0
0.014285714285714285,58512.85,0.4025,20.0,172.0
0.04081632653061224,89897.15,0.4971,18.0,89.0
0.010989010989010988,10127.77,0.277,7.0,235.0
0.04285714285714286,83137.05,0.8238,18.0,92.0
0.08163265306122448,39001.37,0.5978,0.0,124.0
0.06349206349206349,87038.22,0.7411,11.0,59.0
0.047619047619047616,52014.83,0.1417,8.0,45.0
0.047619047619047616,2856.89,0.9532,13.0,195.0
0.09523809523809523,40700.39,0.2202,9.0,146.0
0.0,27727.48,0.4487,11.0,130.0
0.047619047619047616,70843.9,0.2251,16.0,100.0
0.21428571428571427,29319.5,0.0731,21.0,86.0
0.21428571428571427,26278.26,0.4894,8.0,127.0
0.14285714285714285,73537.73,0.3551,13.0,91.0
0.025974025974025972,99381.07,0.7989,19.0,101.0
0.11428571428571428,81513.42,0.5638,12.0,21.0
0.047619047619047616,48695.32,0.5818,2.0,50.0
0.025974025974025972,73601.09,0.1348,5.0,216.0
0.08163265306122448,63003.5,0.4442,12.0,228.0
0.11428571428571428,7377.6,0.7372,21.0,23.0
0.14285714285714285,63600.98,0.4997,20.0,111.0
0.02857142857142857,50693.15,0.9196,20.0,5.0
0.10714285714285714,88809.23,0.0347,14.0,56.0
0.047619047619047616,20648.36,0.2956,23.0,94.0
0.08571428571428572,57944.6,0.0101,20.0,75.0
0.0,32370.09,0.4679,17.0,122.0
0.025974025974025972,95631.96,0.9101,12.0,185.0
0.09523809523809523,23892.84,0.8615,0.0,103.0
0.010989010989010988,96588.23,0.109,12.0,186.0
0.014285714285714285,9311.51,0.9551,12.0,125.0
0.05714285714285714,73808.5,0.2596,19.0,239.0
0.0,94429.54,0.0894,6.0,102.0
0.0,7121.06,0.0191,9.0,72.0
0.19047619047619047,15247.7,0.4697,14.0,13.0
0.2857142857142857,6037.14,0.0391,11.0,42.0
0.047619047619047616,60662.02,0.2307,4.0,5.0
0.0,5410.11,0.832,4.0,225.0
0.11428571428571428,26417.99,0.1564,17.0,219.0
0.0,6396.57,0.6995,5.0,15.0
0.047619047619047616,81574.6,0.1606,19.0,146.0
0.08163265306122448,56901.74,0.593,21.0,16.0
0.061224489795918366,12747.21,0.1151,12.0,210.0
0.0,80968.77,0.8298,22.0,86.0
0.017857142857142856,32025.47,0.7146,9.0,61.0
0.07142857142857142,40950.68,0.1043,9.0,210.0
0.03296703296703297,72702.0,0.1656,0.0,239.0
0.07142857142857142,51736.11,0.3835,13.0,95.0
0.14285714285714285,14467.76,0.2259,22.0,8.0
0.03296703296703297,68777.27,0.8536,15.0,200.0
0.0,4776.79,0.295,3.0,14.0
0.07142857142857142,70989.1,0.062,13.0,189.0
0.031746031746031744,75606.0,0.0996,5.0,238.0
0.5714285714285714,48409.85,0.1648,9.0,228.0
0.02857142857142857,61640.17,0.2057,6.0,120.0
0.023809523809523808,15602.15,0.0237,11.0,58.0
0.05714285714285714,68739.95,0.5258,11.0,213.0
0.14285714285714285,72154.93,0.5416,15.0,229.0
0.42857142857142855,94283.58,0.694,17.0,112.0
0.061224489795918366,56219.35,0.3054,7.0,175.0
0.2857142857142857,79987.82,0.4917,17.0,172.0
0.0,26765.68,0.5167,4.0,186.0
0.02040816326530612,12315.01,0.7914,18.0,87.0
0.0,1481.39,0.9642,4.0,14.0
0.04285714285714286,46071.89,0.0531,23.0,122.0
0.017857142857142856,33237.81,0.0328,13.0,34.0
0.047619047619047616,22944.71,0.273,17.0,21.0
0.07142857142857142,94905.47,0.0283,4.0,189.0
0.02857142857142857,97351.91,0.4873,6.0,218.0
0.10714285714285714,61367.71,0.2486,21.0,154.0
0.017857142857142856,66099.58,0.3717,23.0,211.0
0.061224489795918366,52199.72,0.9056,11.0,107.0
0.09523809523809523,23821.23,0.5455,7.0,11.0
0.0,32965.92,0.9422,7.0,5.0
0.0,87090.94,0.379,20.0,226.0
0.0,19319.37,0.7499,2.0,55.0
0.0,36372.84,0.2017,0.0,126.0
0.10714285714285714,51835.3,0.3514,12.0,8.0
0.42857142857142855,25653.65,0.2358,4.0,29.0
0.0,68602.65,0.922,2.0,228.0
0.04081632653061224,70844.21,0.7674,4.0,80.0
0.07142857142857142,948.62,0.3791,22.0,13.0
0.02040816326530612,70354.88,0.5435,13.0,60.0
0.07142857142857142,18241.95,0.3713,3.0,170.0
0.047619047619047616,89649.31,0.8953,10.0,79.0
0.14285714285714285,38068.57,0.1789,2.0,239.0
0.0,29428.57,0.0808,4.0,136.0
0.025974025974025972,38184.77,0.5483,2.0,53.0
0.047619047619047616,83014.45,0.7655,8.0,158.0
0.03571428571428571,43237.15,0.3154,12.0,204.0
0.012987012987012986,78693.98,0.9672,14.0,57.0
0.0,74953.27,0.8918,4.0,101.0
0.0,26777.85,0.959,18.0,145.0
0.014285714285714285,82037.08,0.5772,16.0,1.0
0.047619047619047616,85348.36,0.3631,16.0,219.0
0.09523809523809523,45408.26,0.1499,22.0,218.0
0.031746031746031744,65407.69,0.4146,4.0,56.0
0.02040816326530612,25559.94,0.8653,15.0,25.0
0.047619047619047616,19204.09,0.0049,16.0,74.0
0.011904761904761904,75317.72,0.5039,16.0,221.0
0.14285714285714285,44571.08,0.2554,1.0,60.0
0.03571428571428571,88070.61,0.0465,17.0,203.0
0.0,37883.7,0.5131,11.0,193.0
0.04081632653061224,47750.41,0.347,5.0,226.0
0.02857142857142857,19804.95,0.1938,15.0,86.0
0.051948051948051945,49048.51,0.2893,20.0,131.0
0.02857142857142857,86202.86,0.7029,23.0,224.0
0.0,49265.64,0.2546,3.0,49.0
0.03896103896103896,80281.42,0.8741,6.0,154.0
0.02040816326530612,40206.5,0.4218,16.0,3.0
0.05714285714285714,5522.01,0.7282,1.0,70.0
0.0,12862.67,0.0973,20.0,156.0
0.0,17162.96,0.5703,23.0,179.0
0.09523809523809523,10610.76,0.6046,11.0,88.0
0.031746031746031744,26186.54,0.9528,21.0,238.0
0.14285714285714285,45580.91,0.4335,3.0,33.0
0.14285714285714285,77998.43,0.073,4.0,193.0
0.015873015873015872,39525.35,0.0883,16.0,174.0
0.42857142857142855,16398.32,0.0596,12.0,209.0
0.04081632653061224,99392.95,0.916,1.0,39.0
0.02857142857142857,25333.79,0.8797,9.0,166.0
0.025974025974025972,68406.63,0.7446,5.0,97.0
0.047619047619047616,41808.59,0.4492,4.0,36.0
0.07142857142857142,58633.8,0.2726,13.0,39.0
0.07142857142857142,52939.23,0.1513,23.0,102.0
0.11428571428571428,87518.65,0.612,8.0,231.0
0.047619047619047616,5021.68,0.8727,12.0,176.0
0.05357142857142857,6625.53,0.3379,9.0,208.0
0.030612244897959183,82227.89,0.0286,21.0,155.0
0.5714285714285714,15584.49,0.6536,5.0,110.0
0.09523809523809523,1738.2,0.9308,5.0,23.0
0.08163265306122448,46696.33,0.4215,11.0,132.0
0.0,24652.32,0.3815,16.0,119.0
0.07142857142857142,81693.33,0.9068,11.0,184.0
0.10714285714285714,90456.28,0.8729,7.0,145.0
0.02857142857142857,88950.44,0.7292,13.0,199.0
0.0,99419.1,0.3936,5.0,88.0
0.07142857142857142,8233.43,0.1512,16.0,169.0
0.023809523809523808,56756.34,0.6861,4.0,150.0
0.0,8419.92,0.5901,11.0,116.0
0.14285714285714285,26726.65,0.7813,11.0,221.0
0.0,21900.09,0.8393,7.0,110.0
0.07142857142857142,34799.36,0.9841,0.0,125.0
0.03896103896103896,39493.19,0.4832,1.0,147.0
0.04081632653061224,54919.53,0.2591,22.0,233.0
0.047619047619047616,37459.69,0.5017,21.0,175.0
0.05357142857142857,49317.96,0.5497,17.0,38.0
0.0,89014.19,0.1605,17.0,100.0
0.03571428571428571,53393.79,0.8611,23.0,132.0
0.0,17629.13,0.0479,21.0,97.0
0.2857142857142857,8484.07,0.1618,4.0,214.0
0.01020408163265306,5051.03,0.7777,9.0,147.0
0.031746031746031744,76038.13,0.4786,21.0,121.0
0.051948051948051945,27717.65,0.5748,11.0,207.0
0.07142857142857142,76023.76,0.5892,15.0,168.0
0.021978021978021976,21324.73,0.0424,19.0,232.0
0.19047619047619047,55286.14,0.1114,8.0,50.0
0.03296703296703297,90279.47,0.4833,15.0,71.0
0.0,66692.54,0.9249,22.0,201.0
0.05714285714285714,81116.09,0.3292,23.0,66.0
0.0,94736.55,0.6283,14.0,52.0
0.02857142857142857,7038.23,0.3794,16.0,91.0
0.05714285714285714,9652.35,0.5157,19.0,147.0
0.010989010989010988,47253.66,0.1353,6.0,119.0
0.09523809523809523,43151.31,0.6831,20.0,148.0
0.42857142857142855,2774.2,0.6653,23.0,116.0
0.047619047619047616,27828.16,0.7406,18.0,61.0
0.08163265306122448,93346.98,0.6147,8.0,11.0
0.09523809523809523,7483.41,0.5171,6.0,167.0
0.021978021978021976,22359.15,0.1023,15.0,187.0
0.0,46601.87,0.5253,0.0,41.0
0.0,59677.13,0.3064,0.0,123.0
0.06349206349206349,50266.26,0.5727,15.0,174.0
0.06349206349206349,36112.72,0.2473,13.0,188.0
0.047619047619047616,56866.42,0.3831,6.0,26.0
0.015873015873015872,20277.37,0.2513,14.0,189.0
0.0,40110.95,0.7714,4.0,31.0
0.0,25417.11,0.3077,10.0,71.0
0.05357142857142857,2520.63,0.3335,12.0,142.0
0.0,33854.22,0.7925,14.0,152.0
0.047619047619047616,35046.67,0.6299,14.0,76.0
0.030612244897959183,61344.73,0.5776,19.0,25.0
0.061224489795918366,56498.39,0.2007,8.0,89.0
0.02040816326530612,644.45,0.7574,7.0,132.0
0.14285714285714285,44691.87,0.5638,11.0,6.0
0.0,40605.71,0.1287,19.0,224.0
0.07142857142857142,38250.85,0.4651,6.0,14.0
0.02857142857142857,23594.43,0.7069,8.0,66.0
0.04081632653061224,14869.14,0.4544,22.0,200.0
0.5714285714285714,99776.63,0.6325,5.0,91.0
0.03571428571428571,24191.48,0.8334,11.0,29.0
0.19047619047619047,13713.86,0.4166,16.0,221.0
0.05714285714285714,34354.77,0.1773,4.0,124.0
0.014285714285714285,49044.95,0.8722,19.0,126.0
0.07142857142857142,98223.65,0.8884,8.0,26.0
0.04081632653061224,18969.5,0.2684,2.0,69.0
0.06349206349206349,59461.62,0.0892,11.0,61.0
0.0,9894.36,0.6989,1.0,27.0
0.05714285714285714,3315.51,0.3623,7.0,174.0
0.03896103896103896,32066.14,0.2629,18.0,143.0
0.03296703296703297,62272.6,0.5369,11.0,208.0
0.03571428571428571,88765.85,0.6931,2.0,239.0
0.05714285714285714,26042.6,0.7392,11.0,69.0
0.07142857142857142,87197.35,0.8702,7.0,192.0
0.02040816326530612,27632.85,0.9633,11.0,83.0
0.5714285714285714,24331.96,0.729,8.0,122.0
0.051948051948051945,56324.03,0.1533,20.0,65.0
0.014285714285714285,66570.47,0.4885,1.0,130.0
0.14285714285714285,1507.41,0.9208,7.0,93.0
0.012987012987012986,98517.8,0.5637,21.0,198.0
0.047619047619047616,42504.51,0.9104,12.0,41.0
0.14285714285714285,3669.39,0.3197,6.0,28.0
0.0,26599.41,0.1152,6.0,72.0
0.025974025974025972,94971.39,0.0987,15.0,63.0
0.047619047619047616,1156.01,0.4583,20.0,142.0
0.010989010989010988,31475.77,0.405,6.0,4.0
0.02040816326530612,16046.74,0.5658,12.0,140.0
0.03571428571428571,2826.77,0.1025,7.0,68.0
0.03571428571428571,51948.7,0.728,13.0,193.0
0.14285714285714285,8253.13,0.382,11.0,213.0
0.047619047619047616,71810.24,0.098,12.0,222.0
0.061224489795918366,44951.17,0.7129,17.0,83.0
0.19047619047619047,38847.19,0.7966,10.0,78.0
0.0,67898.55,0.7749,20.0,211.0
0.017857142857142856,5350.96,0.9765,2.0,223.0
0.0,87671.49,0.8886,12.0,57.0
0.017857142857142856,59425.65,0.5644,17.0,233.0
0.05714285714285714,8306.93,0.4251,8.0,121.0
0.0,31369.25,0.8422,4.0,116.0
0.0,66501.95,0.5582,3.0,44.0
0.0,12418.87,0.6047,11.0,42.0
0.03571428571428571,18361.5,0.6681,1.0,40.0
0.03571428571428571,61916.23,0.2216,11.0,228.0
0.0,60386.57,0.5848,8.0,175.0
0.021978021978021976,92685.54,0.3334,3.0,103.0
0.02857142857142857,57807.31,0.4869,0.0,61.0
0.05357142857142857,65011.55,0.0499,9.0,81.0
0.010989010989010988,52760.68,0.4921,14.0,150.0
0.03571428571428571,71337.7,0.9534,5.0,81.0
0.2857142857142857,68193.41,0.9821,18.0,14.0
0.0,96056.37,0.6883,12.0,72.0
0.0,86014.54,0.0207,9.0,120.0
0.21428571428571427,16820.16,0.4748,11.0,158.0
0.0,1815.03,0.0159,2.0,192.0
0.021978021978021976,38925.28,0.5878,16.0,19.0
0.010989010989010988,54939.74,0.2764,13.0,34.0
0.0,90605.09,0.419,5.0,100.0
0.11428571428571428,25445.01,0.2404,4.0,88.0
0.05357142857142857,43201.51,0.1771,7.0,221.0
0.11428571428571428,69623.96,0.9056,22.0,83.0
0.02857142857142857,24896.0,0.4938,4.0,3.0
0.03571428571428571,4432.83,0.3579,22.0,104.0
0.0,97225.67,0.4187,3.0,137.0
0.08163265306122448,60384.62,0.8558,17.0,60.0
0.0,42454.43,0.2336,11.0,84.0
0.08163265306122448,47383.32,0.7405,10.0,136.0
0.04081632653061224,97273.18,0.3686,16.0,80.0
0.011904761904761904,64807.08,0.1092,0.0,92.0
0.07142857142857142,7100.78,0.5664,21.0,133.0
0.0,67556.51,0.482,14.0,97.0
0.08571428571428572,53728.25,0.8238,4.0,165.0
0.03896103896103896,16564.63,0.0899,8.0,194.0
0.017857142857142856,13234.94,0.5882,8.0,213.0
0.0,711.45,0.9244,17.0,181.0
0.04285714285714286,87089.33,0.957,0.0,155.0
0.012987012987012986,95656.12,0.9785,1.0,64.0
0.0,36998.07,0.6776,21.0,181.0
0.08571428571428572,84102.42,0.8772,0.0,151.0
0.05714285714285714,79102.0,0.5822,13.0,88.0
0.014285714285714285,30392.48,0.2558,0.0,111.0
0.03571428571428571,10026.65,0.3361,7.0,213.0
0.09523809523809523,45764.47,0.4259,18.0,57.0
0.05714285714285714,9823.2,0.226,16.0,57.0
0.0,92885.03,0.8995,15.0,34.0
0.03571428571428571,1716.83,0.2132,4.0,116.0
0.0,11443.1,0.1455,21.0,94.0
0.03571428571428571,65535.54,0.0402,18.0,87.0
0.2857142857142857,80240.78,0.3899,14.0,176.0
0.061224489795918366,99183.19,0.6909,1.0,116.0
0.07142857142857142,16144.51,0.4163,5.0,34.0
0.09523809523809523,4985.25,0.716,3.0,230.0
0.015873015873015872,61668.93,0.7016,23.0,22.0
0.023809523809523808,26551.59,0.1395,3.0,224.0
0.0,55459.03,0.6161,0.0,58.0
0.09523809523809523,33408.84,0.329,11.0,128.0
0.14285714285714285,67230.19,0.8632,6.0,95.0
0.015873015873015872,2111.42,0.6021,23.0,109.0
0.021978021978021976,56737.11,0.1802,22.0,105.0
0.025974025974025972,77164.82,0.2025,6.0,58.0
0.14285714285714285,69635.43,0.9279,9.0,151.0
0.14285714285714285,3052.29,0.4961,2.0,63.0
0.030612244897959183,15515.02,0.3219,9.0,101.0
0.047619047619047616,51836.35,0.5598,13.0,156.0
0.05714285714285714,59492.31,0.5187,1.0,112.0
0.023809523809523808,31463.66,0.2175,1.0,125.0
0.11428571428571428,34541.09,0.9958,0.0,159.0
0.030612244897959183,99231.43,0.6263,10.0,164.0
0.014285714285714285,2258.0,0.8944,16.0,123.0
0.5714285714285714,41323.23,0.3182,14.0,115.0
0.42857142857142855,15098.97,0.7283,5.0,160.0
0.047619047619047616,15900.75,0.3802,21.0,234.0
0.0,73354.42,0.3379,8.0,184.0
0.10714285714285714,99947.1,0.9823,22.0,7.0
0.025974025974025972,35235.89,0.687,6.0,213.0
0.0,81980.08,0.4121,15.0,125.0
0.06349206349206349,68538.87,0.1682,18.0,130.0
0.011904761904761904,56112.11,0.8888,9.0,163.0
0.0,36195.81,0.1254,1.0,220.0
0.03571428571428571,35852.85,0.7781,18.0,113.0
0.031746031746031744,17904.99,0.9282,9.0,128.0
0.0,90958.74,0.8653,23.0,142.0
0.02040816326530612,18224.01,0.1461,11.0,108.0
0.10714285714285714,13103.88,0.0082,8.0,193.0
0.2857142857142857,97414.1,0.0413,19.0,67.0
0.07142857142857142,65710.68,0.9712,5.0,146.0
0.025974025974025972,53973.19,0.3046,21.0,185.0
0.05714285714285714,3160.82,0.6659,15.0,140.0
0.14285714285714285,96426.56,0.8457,21.0,139.0
0.0,4218.84,0.7665,23.0,29.0
0.051948051948051945,78745.38,0.7946,7.0,39.0
0.0,82831.53,0.0711,0.0,78.0
0.047619047619047616,88444.32,0.6611,5.0,59.0
0.015873015873015872,53265.85,0.8526,8.0,10.0
0.047619047619047616,34800.26,0.9575,12.0,220.0
0.0,30086.37,0.1816,23.0,71.0
0.06349206349206349,20329.09,0.9488,0.0,83.0
0.02040816326530612,35245.02,0.9882,4.0,138.0
0.0,61899.02,0.8383,11.0,221.0
0.04081632653061224,31340.43,0.8024,18.0,152.0
0.2857142857142857,1395.52,0.9447,13.0,122.0
0.061224489795918366,39546.0,0.1746,18.0,98.0
0.05357142857142857,78894.57,0.6734,22.0,198.0
0.14285714285714285,16319.1,0.5636,19.0,145.0
0.0,46285.26,0.554,14.0,171.0
0.11428571428571428,59246.37,0.4689,8.0,6.0
0.010989010989010988,76975.56,0.3529,5.0,203.0
0.0,94015.89,0.7255,14.0,208.0
0.0,43152.53,0.3876,18.0,49.0
0.010989010989010988,7195.28,0.3506,22.0,192.0
0.07142857142857142,43686.9,0.5395,8.0,104.0
0.09523809523809523,72853.31,0.4199,0.0,190.0
0.051948051948051945,23797.3,0.6015,14.0,37.0
0.0,93848.24,0.1326,21.0,81.0
0.03896103896103896,11082.48,0.491,23.0,31.0
0.03571428571428571,31037.97,0.3909,20.0,47.0
0.19047619047619047,15484.25,0.1375,4.0,71.0
0.0,76577.91,0.9005,11.0,197.0
0.031746031746031744,49044.63,0.2268,4.0,54.0
0.04081632653061224,96629.21,0.1823,21.0,39.0
0.011904761904761904,57578.39,0.0779,4.0,95.0
0.0,44150.93,0.219,14.0,184.0
0.0,97308.69,0.6197,3.0,189.0
0.0,59942.32,0.3422,3.0,196.0
0.023809523809523808,45657.77,0.1468,11.0,69.0
0.04395604395604395,72179.51,0.3981,17.0,72.0
0.02857142857142857,89610.53,0.447,13.0,184.0
0.010989010989010988,42729.68,0.75,18.0,185.0
0.02040816326530612,20352.19,0.4324,7.0,74.0
0.047619047619047616,21864.94,0.3596,2.0,72.0
0.0,53026.39,0.2936,8.0,118.0
0.01020408163265306,21143.59,0.7421,18.0,155.0
0.14285714285714285,15440.65,0.8229,6.0,191.0
0.07142857142857142,87817.75,0.5303,6.0,161.0
0.031746031746031744,18740.08,0.4266,0.0,103.0
0.0,57648.7,0.7159,20.0,17.0
0.19047619047619047,52330.63,0.71,15.0,99.0
0.014285714285714285,97140.52,0.4501,19.0,239.0
0.03571428571428571,26413.44,0.6431,12.0,230.0
0.09523809523809523,10437.89,0.9489,22.0,63.0
0.10714285714285714,74248.31,0.8549,17.0,223.0
0.11428571428571428,47313.36,0.2158,22.0,206.0
0.03571428571428571,87352.04,0.8837,22.0,88.0
0.02857142857142857,30526.63,0.3952,8.0,190.0
